,ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
15970,5036981,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9948,-401,1,1,0,0,Drivers,1.0,-7.0,0
15971,5105548,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310,-825,1,0,0,0,Core staff,2.0,-26.0,0
15972,5113981,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955,-893,1,1,1,1,Laborers,2.0,-39.0,0
15973,5125704,F,Y,Y,1,207000.0,Working,Higher education,Married,House / apartment,-10791,-2478,1,0,1,1,Accountants,3.0,-36.0,0
15974,5023527,F,N,Y,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20459,-6930,1,0,0,0,High skill tech staff,2.0,-10.0,0
15975,5118347,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,-12.0,0
15976,5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-8972,-145,1,0,0,1,Core staff,3.0,-27.0,1
15977,5125803,F,N,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-18340,-2052,1,0,0,1,Laborers,1.0,-33.0,0
15978,5089411,F,N,N,0,94500.0,Working,Secondary / secondary special,Married,House / apartment,-18713,-3627,1,1,0,0,,2.0,-10.0,0
15979,5010137,F,N,Y,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-12927,-2078,1,1,1,1,Managers,4.0,-42.0,0
15980,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335,-2796,1,0,0,0,Drivers,2.0,-36.0,0
15981,5053761,F,N,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-14687,-2463,1,1,1,0,Cooking staff,2.0,-28.0,0
15982,5052750,F,N,Y,0,252000.0,State servant,Higher education,Widow,House / apartment,-16751,-8175,1,0,0,0,Managers,1.0,-32.0,0
15983,5126487,F,N,N,0,76500.0,Working,Secondary / secondary special,Widow,House / apartment,-19709,-3271,1,0,0,0,Sales staff,1.0,-12.0,0
15984,5114637,M,N,Y,1,175500.0,Working,Secondary / secondary special,Married,Rented apartment,-10917,-377,1,0,0,0,Sales staff,3.0,-5.0,0
15985,5054081,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17143,-5507,1,0,1,0,,2.0,-26.0,0
15986,5137374,M,Y,N,1,202500.0,Working,Incomplete higher,Married,House / apartment,-11745,-231,1,1,0,0,Drivers,3.0,-39.0,0
15987,5065499,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,-29.0,0
15988,5116524,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-185,1,0,1,0,Sales staff,3.0,-45.0,0
15989,5044714,F,Y,Y,0,450000.0,State servant,Higher education,Married,House / apartment,-22889,-221,1,0,1,0,,2.0,-6.0,0
15990,5024640,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-10213,-1707,1,0,0,0,Managers,2.0,-24.0,0
15991,5100150,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,2.0,-34.0,0
15992,5009952,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16076,-7679,1,0,0,0,,2.0,-44.0,0
15993,5113026,F,N,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16609,-3629,1,0,0,0,HR staff,3.0,-16.0,0
15994,5143279,M,Y,Y,0,405000.0,Working,Secondary / secondary special,Married,House / apartment,-17991,-683,1,0,0,0,Sales staff,2.0,-2.0,0
15995,5069465,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-12192,-3123,1,0,0,0,Laborers,2.0,-36.0,0
15996,5095982,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-16314,-1040,1,1,0,0,High skill tech staff,2.0,-13.0,0
15997,5044669,F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22302,365243,1,0,0,0,,2.0,-14.0,0
15998,5079031,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,-22569,365243,1,0,0,0,,2.0,-48.0,0
15999,5028415,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14667,-1422,1,0,0,0,Sales staff,2.0,-30.0,0
16000,5111156,F,Y,Y,1,81000.0,Working,Higher education,Married,House / apartment,-10648,-1393,1,1,1,0,Core staff,3.0,-31.0,0
16001,5061449,F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-18114,-10121,1,0,0,0,High skill tech staff,2.0,-56.0,0
16002,5009760,M,Y,N,0,270000.0,Working,Higher education,Single / not married,House / apartment,-9087,-1682,1,0,0,0,Laborers,1.0,-9.0,0
16003,5117641,M,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11101,-96,1,1,0,0,Security staff,3.0,-11.0,0
16004,5089401,F,Y,N,0,562500.0,Working,Higher education,Married,House / apartment,-14654,-2836,1,1,0,0,Managers,2.0,-28.0,0
16005,5116040,F,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,-16263,-314,1,0,1,0,High skill tech staff,2.0,-23.0,0
16006,5097123,M,Y,Y,0,234000.0,Working,Secondary / secondary special,Married,House / apartment,-15510,-3016,1,0,0,0,Laborers,2.0,-51.0,0
16007,5053320,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21256,365243,1,0,0,0,,1.0,-46.0,0
16008,5061744,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23929,365243,1,0,1,0,,1.0,-44.0,0
16009,5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20456,365243,1,0,1,0,,1.0,-19.0,0
16010,5068146,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20441,365243,1,0,0,0,,1.0,-35.0,0
16011,5010934,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16814,-6614,1,0,0,0,,1.0,-32.0,0
16012,5143525,F,Y,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-20051,-7593,1,0,1,0,Private service staff,2.0,-8.0,0
16013,5149622,M,Y,Y,0,382500.0,Working,Higher education,Married,House / apartment,-10446,-2420,1,0,0,0,Laborers,2.0,-3.0,0
16014,5008868,F,N,Y,1,211500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-16212,-7099,1,0,0,0,Core staff,3.0,-24.0,0
16015,5009725,F,N,N,0,135000.0,Working,Higher education,Married,House / apartment,-9887,-2474,1,0,1,0,Sales staff,2.0,-10.0,0
16016,5010046,F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-21889,-8469,1,1,0,0,Core staff,2.0,-12.0,0
16017,5067291,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-19867,-720,1,0,0,1,,1.0,-9.0,0
16018,5126821,F,N,N,1,157500.0,Working,Secondary / secondary special,Civil marriage,With parents,-11680,-3695,1,0,0,0,Sales staff,3.0,-46.0,0
16019,5036462,M,Y,Y,2,180000.0,State servant,Higher education,Married,Co-op apartment,-11457,-1669,1,0,0,0,,4.0,-46.0,0
16020,5092082,M,Y,N,1,207000.0,State servant,Secondary / secondary special,Married,With parents,-15302,-1235,1,0,0,0,,3.0,-59.0,0
16021,5038717,M,Y,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9540,-1143,1,1,0,0,,1.0,-3.0,0
16022,5037005,M,N,Y,1,135000.0,State servant,Higher education,Married,House / apartment,-13277,-2988,1,1,1,0,Managers,3.0,-2.0,0
16023,5074682,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22014,365243,1,0,0,0,,2.0,-8.0,0
16024,5025066,M,Y,Y,2,531000.0,State servant,Higher education,Married,House / apartment,-15173,-7916,1,0,0,0,Managers,4.0,-25.0,0
16025,5054379,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18523,365243,1,0,0,0,,2.0,-29.0,0
16026,5096887,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-16131,-2133,1,1,0,0,Core staff,2.0,-32.0,0
16027,5091893,F,N,Y,0,202500.0,Working,Higher education,Single / not married,With parents,-10079,-2269,1,0,0,0,,1.0,-10.0,0
16028,5051029,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-17249,-1688,1,0,0,0,Laborers,2.0,-34.0,0
16029,5024344,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,2.0,-40.0,0
16030,5096438,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19219,-2835,1,0,0,0,,2.0,-14.0,0
16031,5105619,F,N,N,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13491,-552,1,0,0,0,Waiters/barmen staff,5.0,-22.0,0
16032,5028516,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19724,-12591,1,0,0,0,Medicine staff,2.0,-35.0,0
16033,5067183,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-11432,-820,1,1,0,0,Core staff,2.0,-51.0,0
16034,5106088,M,N,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-21388,-1830,1,0,0,0,Security staff,2.0,-11.0,0
16035,5117822,M,Y,N,0,274500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17448,-3567,1,0,0,0,Laborers,2.0,-34.0,0
16036,5114587,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-22011,-4273,1,0,0,0,Core staff,2.0,-57.0,0
16037,5095334,M,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-20222,-218,1,0,0,0,Laborers,2.0,-47.0,0
16038,5143050,M,Y,N,2,360000.0,Working,Secondary / secondary special,Married,House / apartment,-16030,-2540,1,1,0,0,Drivers,4.0,-16.0,0
16039,5058359,M,Y,N,0,540000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-10499,-1727,1,0,0,0,Sales staff,1.0,-12.0,0
16040,5137416,F,N,N,0,103500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23439,365243,1,0,1,0,,1.0,-32.0,0
16041,5010818,F,N,Y,2,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15140,-3174,1,1,0,1,Sales staff,4.0,-58.0,0
16042,5065838,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-19737,365243,1,0,0,0,,1.0,-7.0,0
16043,5062287,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8353,-1081,1,1,0,1,Core staff,2.0,-25.0,0
16044,5033412,M,Y,Y,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-15349,-6046,1,1,0,0,Managers,2.0,-27.0,0
16045,5056031,F,N,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20086,-3220,1,0,0,0,Sales staff,2.0,-40.0,0
16046,5021792,F,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15021,-6879,1,0,0,0,High skill tech staff,4.0,-17.0,0
16047,5056143,M,Y,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-23424,-14887,1,0,0,0,Laborers,2.0,-38.0,0
16048,5135458,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,With parents,-14332,-1782,1,0,0,0,,2.0,-2.0,0
16049,5090177,F,Y,Y,2,72000.0,Working,Higher education,Married,House / apartment,-10297,-2043,1,0,0,1,Core staff,4.0,-57.0,0
16050,5023866,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18179,-2773,1,0,1,0,Sales staff,2.0,-35.0,0
16051,5033809,F,N,N,0,135000.0,State servant,Higher education,Married,House / apartment,-12255,-270,1,0,1,0,,2.0,-24.0,0
16052,5125750,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-20064,-3360,1,1,1,0,Sales staff,2.0,-24.0,0
16053,5035993,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18997,-2320,1,0,0,0,HR staff,2.0,-34.0,0
16054,5023417,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3.0,-57.0,0
16055,5094927,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10324,-2438,1,0,0,0,Sales staff,1.0,-26.0,0
16056,5068589,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-962,1,0,1,0,Sales staff,3.0,-33.0,0
16057,5095988,M,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-15403,-2349,1,1,0,0,Managers,2.0,-7.0,0
16058,5125619,F,N,N,0,126000.0,State servant,Secondary / secondary special,Married,House / apartment,-18166,-3666,1,1,0,0,Medicine staff,2.0,-12.0,0
16059,5099826,F,N,Y,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21908,365243,1,0,0,0,,2.0,-8.0,0
16060,5068585,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-16375,-962,1,0,1,0,Sales staff,3.0,-1.0,0
16061,5097000,F,Y,Y,0,157500.0,State servant,Higher education,Married,House / apartment,-12944,-4082,1,0,0,0,,2.0,-12.0,0
16062,5067015,F,N,Y,0,450000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20942,365243,1,0,0,1,,1.0,-30.0,0
16063,5143051,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14070,-1565,1,1,1,0,Laborers,2.0,-40.0,0
16064,5090374,F,Y,Y,2,270000.0,State servant,Higher education,Married,House / apartment,-17610,-947,1,0,0,0,Cleaning staff,4.0,-44.0,0
16065,5143339,M,N,N,1,216000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12946,-2418,1,0,0,1,Laborers,3.0,-43.0,0
16066,5028257,F,Y,Y,1,130500.0,Working,Secondary / secondary special,Married,House / apartment,-14152,-5560,1,0,0,0,Cooking staff,3.0,-32.0,0
16067,5042254,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16133,-582,1,0,0,0,Sales staff,2.0,-15.0,0
16068,5041486,F,Y,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-14419,-2407,1,1,1,0,,2.0,-60.0,0
16069,5091966,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14272,-596,1,0,0,0,Drivers,4.0,-41.0,0
16070,5092358,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18587,-1388,1,0,0,0,Cleaning staff,1.0,-14.0,0
16071,5053188,M,N,N,2,157500.0,Working,Higher education,Married,House / apartment,-11811,-4676,1,0,0,0,Laborers,4.0,-49.0,0
16072,5096789,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20371,365243,1,0,0,0,,2.0,-50.0,0
16073,5028359,F,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19692,-2425,1,0,0,0,Private service staff,2.0,-45.0,0
16074,5048146,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18103,-3840,1,0,0,0,Laborers,2.0,-44.0,0
16075,5137320,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13277,-1022,1,1,0,0,Sales staff,2.0,-11.0,0
16076,5145845,F,N,Y,1,256500.0,State servant,Higher education,Married,House / apartment,-17594,-1315,1,0,1,0,Managers,3.0,-28.0,0
16077,5061819,F,N,Y,0,112500.0,Working,Incomplete higher,Single / not married,Rented apartment,-8347,-1598,1,0,0,0,Laborers,1.0,-27.0,0
16078,5142873,F,Y,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20315,365243,1,0,0,0,,2.0,-35.0,0
16079,5090265,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-19824,-12278,1,0,0,0,Core staff,2.0,-7.0,0
16080,5023576,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22527,365243,1,0,0,0,,2.0,-24.0,0
16081,5092467,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-15161,-2087,1,1,0,0,Sales staff,2.0,-47.0,0
16082,5105969,F,Y,N,1,225000.0,Commercial associate,Higher education,Civil marriage,With parents,-9932,-668,1,0,1,1,Accountants,3.0,-15.0,0
16083,5115928,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16709,-894,1,0,0,0,,2.0,-4.0,0
16084,5088972,F,Y,N,0,31500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17762,-7734,1,1,1,0,Cleaning staff,2.0,-34.0,0
16085,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-12274,-3944,1,0,0,0,Managers,2.0,-17.0,0
16086,5053672,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12075,-1430,1,0,1,0,High skill tech staff,1.0,-32.0,0
16087,5095778,F,N,N,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-18868,-10993,1,1,0,0,,2.0,-45.0,0
16088,5096096,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10728,-1619,1,1,1,0,Accountants,3.0,-8.0,1
16089,5062600,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-18356,-1820,1,0,0,0,High skill tech staff,2.0,-37.0,0
16090,5045573,M,N,Y,2,135000.0,Pensioner,Higher education,Married,House / apartment,-16372,365243,1,0,0,0,,4.0,-23.0,0
16091,5105432,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358,-2317,1,0,0,0,,4.0,-29.0,0
16092,5105925,M,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11296,-727,1,1,1,0,Laborers,3.0,-52.0,0
16093,5036356,F,N,Y,0,207000.0,Working,Higher education,Married,House / apartment,-16985,-3933,1,0,0,0,,2.0,-11.0,0
16094,5038855,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24665,365243,1,0,0,0,,2.0,-35.0,0
16095,5100163,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15584,-2683,1,0,0,0,Sales staff,2.0,-11.0,0
16096,5114121,F,N,N,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23751,365243,1,0,0,0,,2.0,-3.0,0
16097,5143307,F,N,Y,0,382500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16514,-5187,1,0,0,0,Managers,1.0,-43.0,0
16098,5061656,F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22765,365243,1,0,0,0,,1.0,-27.0,0
16099,5113531,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2.0,-53.0,0
16100,5096804,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19294,365243,1,0,1,0,,2.0,-31.0,0
16101,5021754,F,N,Y,0,171000.0,Working,Incomplete higher,Married,House / apartment,-11052,-609,1,0,0,0,High skill tech staff,2.0,-10.0,0
16102,5022460,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14173,-217,1,0,0,0,Security staff,3.0,-5.0,0
16103,5143034,M,N,N,1,270000.0,Working,Higher education,Married,House / apartment,-10108,-1473,1,1,0,0,High skill tech staff,3.0,-20.0,0
16104,5095606,M,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10512,-523,1,0,0,0,,3.0,-38.0,0
16105,5116715,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-19124,-670,1,0,0,0,,1.0,-58.0,0
16106,5105112,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10583,-1184,1,1,0,0,Laborers,3.0,-16.0,0
16107,5029137,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12570,-3095,1,1,0,0,Managers,2.0,-6.0,0
16108,5061416,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-17144,-1050,1,0,0,1,Core staff,2.0,-8.0,0
16109,5041636,F,N,Y,0,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16608,-5573,1,0,1,0,,2.0,-27.0,0
16110,5078868,F,N,N,2,135000.0,Working,Secondary / secondary special,Married,With parents,-11296,-1670,1,0,0,0,Core staff,4.0,-33.0,0
