ID,Gender,Has a car,Has a property,Children count,Income,Employment status,Education level,Marital status,Dwelling,Age,Employment length,Has a mobile phone,Has a work phone,Has a phone,Has an email,Job title,Family member count,Account age,Is high risk
5125610,M,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-19796,-1200,1,0,0,1,High skill tech staff,2.0,-30.0,0
5142787,F,Y,N,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23728,365243,1,0,0,0,,2.0,-42.0,0
5116889,M,Y,N,2,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15207,-3201,1,0,0,0,Core staff,4.0,-59.0,0
5024333,F,N,N,0,427500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20990,-6180,1,0,0,0,Sales staff,2.0,-4.0,0
5068706,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-13483,-5345,1,0,0,0,Laborers,2.0,-51.0,0
5136970,F,N,N,0,306000.0,State servant,Higher education,Married,House / apartment,-12677,-5587,1,0,0,0,Medicine staff,2.0,-15.0,0
5142704,M,Y,N,0,207000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11657,-653,1,1,0,0,Laborers,2.0,-9.0,0
5096151,F,Y,N,1,450000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19772,365243,1,0,1,0,,3.0,-34.0,0
5087942,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-19923,-2078,1,1,1,0,Cleaning staff,1.0,-22.0,0
5021815,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454,-1678,1,0,1,1,Cooking staff,3.0,-19.0,0
5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,-10512,-1782,1,0,1,0,Core staff,2.0,-31.0,0
5062479,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,-15462,-2969,1,0,0,1,Medicine staff,2.0,-22.0,0
5111119,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,-11602,-1455,1,0,0,0,Managers,3.0,-12.0,0
5069197,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13591,-3246,1,0,0,0,Sales staff,3.0,-46.0,0
5115489,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22034,365243,1,0,0,0,,2.0,-50.0,0
5149583,F,Y,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-14933,-107,1,0,0,0,Security staff,4.0,-36.0,0
5047930,M,Y,N,0,292500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13999,-1526,1,0,1,0,Drivers,1.0,-16.0,0
5116932,F,Y,Y,1,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-15340,-1009,1,0,1,0,Sales staff,3.0,-36.0,0
5096286,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18359,-11785,1,0,0,0,Medicine staff,2.0,-50.0,0
5028527,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-20165,-6565,1,0,0,0,Core staff,2.0,-14.0,0
5078804,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-18927,-2978,1,0,0,0,High skill tech staff,2.0,-36.0,1
5029710,M,N,Y,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12623,-657,1,1,0,0,Laborers,2.0,-12.0,0
5142309,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18886,-2523,1,1,1,0,Sales staff,2.0,-38.0,0
5038712,F,N,Y,0,238500.0,Working,Secondary / secondary special,Married,House / apartment,-22246,-14536,1,0,0,0,High skill tech staff,2.0,-32.0,0
5092437,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19921,365243,1,0,1,0,,2.0,-41.0,0
5028978,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11363,-721,1,0,1,0,High skill tech staff,5.0,-7.0,0
5114610,F,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19031,365243,1,0,0,0,,2.0,-53.0,0
5042271,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24047,365243,1,0,0,0,,2.0,-49.0,0
5026013,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19893,-5365,1,1,1,0,,2.0,-15.0,0
5117220,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11107,-1953,1,0,0,0,Core staff,2.0,-21.0,0
5041558,F,Y,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-12953,-306,1,1,1,0,,2.0,-50.0,0
5096621,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14461,-1589,1,0,1,0,Laborers,3.0,-11.0,0
5112993,F,Y,Y,0,180000.0,Working,Lower secondary,Married,House / apartment,-15699,-555,1,0,0,1,Sales staff,2.0,-3.0,0
5026225,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-24247,-377,1,0,1,0,Security staff,2.0,-2.0,0
5146200,F,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-10310,-2257,1,0,0,0,Sales staff,3.0,-36.0,0
5106102,M,Y,Y,2,211500.0,Working,Secondary / secondary special,Married,House / apartment,-10435,-2987,1,0,0,0,,4.0,-46.0,0
5028374,F,N,N,0,180000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-19868,-3278,1,0,0,0,Core staff,1.0,-11.0,0
5046454,M,Y,N,1,405000.0,Commercial associate,Higher education,Married,House / apartment,-12179,-535,1,0,0,0,Managers,3.0,-12.0,0
5053985,F,Y,N,0,108000.0,Working,Secondary / secondary special,Married,With parents,-12249,-3195,1,1,0,0,,2.0,-21.0,0
5089810,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-12047,-3443,1,0,0,0,Managers,3.0,-5.0,0
5047778,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14760,-218,1,0,0,0,Sales staff,3.0,-21.0,0
5023721,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23391,365243,1,0,0,0,,2.0,-35.0,0
5053597,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13724,-638,1,0,0,0,,2.0,-15.0,0
5021987,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-9303,-852,1,0,0,0,Sales staff,2.0,-3.0,0
5056166,F,N,N,0,208350.0,Pensioner,Higher education,Married,House / apartment,-21775,365243,1,0,0,0,,2.0,-16.0,0
5126582,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-13649,-1262,1,0,0,0,,2.0,-4.0,0
5051220,M,Y,N,0,540000.0,Commercial associate,Higher education,Married,House / apartment,-17504,-6102,1,0,1,0,Managers,2.0,-12.0,0
5135781,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,-23844,-2147,1,0,1,0,Accountants,2.0,-51.0,0
5029418,F,N,Y,1,315000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-11206,-2514,1,0,0,1,Core staff,3.0,-7.0,0
5042077,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0,-12.0,0
5085832,F,N,Y,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-12008,-138,1,0,0,0,Sales staff,2.0,-3.0,0
5021745,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,-9.0,0
5021740,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10406,-2774,1,0,0,1,Core staff,3.0,-29.0,0
5048369,F,N,N,0,108000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22182,365243,1,0,0,0,,1.0,-17.0,1
5074699,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,-22235,-10600,1,0,0,0,Laborers,1.0,-25.0,0
5047673,F,N,N,1,180000.0,State servant,Higher education,Married,House / apartment,-14069,-2500,1,1,1,1,Core staff,3.0,-28.0,0
5053535,F,N,Y,0,216000.0,Pensioner,Higher education,Single / not married,House / apartment,-20388,365243,1,0,0,0,,1.0,-5.0,0
5048603,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,-15256,-3291,1,0,0,0,Laborers,1.0,-50.0,0
5068829,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8783,-536,1,1,0,0,,1.0,-27.0,0
5106077,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19764,-6944,1,0,0,0,Medicine staff,2.0,-10.0,1
5046058,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-12972,-2208,1,1,1,0,Managers,2.0,-30.0,0
5066518,F,N,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-19975,-10780,1,1,1,0,Laborers,2.0,-55.0,0
5118242,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13739,-2896,1,0,0,0,Security staff,2.0,-42.0,0
5096260,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15692,-9136,1,1,1,0,,3.0,-31.0,0
5118588,F,N,N,1,247500.0,Commercial associate,Incomplete higher,Married,House / apartment,-12217,-2349,1,1,0,0,,3.0,-26.0,0
5067810,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18778,-1785,1,0,0,0,,2.0,-30.0,0
5009358,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19692,-5273,1,1,1,0,Laborers,2.0,-25.0,0
5022963,F,Y,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12928,-1313,1,0,0,0,Accountants,5.0,-4.0,0
5095208,M,Y,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-18569,-5389,1,1,0,0,Core staff,3.0,0.0,0
5044512,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15176,-7100,1,0,1,0,Managers,2.0,-54.0,0
5116609,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,-17115,-4599,1,0,1,0,Laborers,2.0,-50.0,0
5090160,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,High skill tech staff,2.0,-40.0,0
5067587,M,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17887,-567,1,1,0,0,Drivers,2.0,-10.0,0
5053265,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23374,365243,1,0,1,0,,2.0,-16.0,0
5068001,F,N,Y,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-19380,-5022,1,1,1,0,Laborers,2.0,-33.0,0
5028676,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15017,-5591,1,0,0,0,,2.0,-49.0,0
5095565,F,N,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-11624,-949,1,1,1,0,Sales staff,2.0,-6.0,0
5149473,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11278,-2481,1,0,0,0,,3.0,-51.0,0
5135560,F,N,Y,0,121500.0,State servant,Higher education,Married,House / apartment,-9175,-2300,1,0,0,0,Secretaries,2.0,-16.0,0
5116328,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12104,-854,1,1,1,0,Medicine staff,2.0,-27.0,0
5023560,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-17782,-9975,1,0,0,0,Core staff,1.0,-37.0,0
5089619,F,Y,N,0,247500.0,Working,Higher education,Married,House / apartment,-15858,-1801,1,1,0,0,Laborers,2.0,-9.0,0
5024550,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14071,-3806,1,1,0,0,Laborers,2.0,-33.0,0
5009888,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-21635,365243,1,0,1,0,,2.0,-27.0,0
5092375,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23362,365243,1,0,1,0,,2.0,-39.0,0
5099990,F,Y,Y,2,157500.0,Working,Higher education,Married,House / apartment,-12804,-1799,1,0,0,0,Core staff,4.0,-5.0,0
5142911,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3.0,-24.0,0
5114003,F,N,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,4.0,-45.0,0
5053440,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9312,-2129,1,0,0,0,Accountants,1.0,-25.0,0
5090200,F,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,-11588,-801,1,1,1,0,Core staff,2.0,-7.0,0
5061608,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11378,-867,1,0,1,0,Drivers,3.0,-12.0,0
5023422,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-16503,-2670,1,0,1,0,Managers,3.0,-19.0,0
5125434,M,Y,N,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,-18.0,0
5068345,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20831,-2423,1,0,0,0,Drivers,2.0,-32.0,0
5024404,F,N,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15090,-3138,1,0,0,0,Sales staff,3.0,-34.0,0
5069517,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21581,-5467,1,0,0,0,Accountants,1.0,-4.0,0
5143180,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473,-2631,1,0,0,0,Managers,1.0,-21.0,0
5010073,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-16757,-3508,1,0,0,0,Core staff,2.0,-43.0,0
5092254,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-17300,-1235,1,0,0,0,Drivers,2.0,-39.0,0
5105300,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21153,-3893,1,0,1,0,,1.0,-45.0,0
5143448,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-24206,365243,1,0,0,0,,2.0,-8.0,0
5026220,F,N,Y,0,171000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23153,365243,1,0,1,0,,2.0,-6.0,0
5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21440,365243,1,0,1,0,,1.0,-3.0,0
5113793,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790,-3329,1,0,0,1,Core staff,3.0,-32.0,0
5037259,F,N,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-11416,-420,1,0,0,0,High skill tech staff,3.0,-14.0,0
5066899,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14842,-8011,1,0,0,0,Managers,2.0,-7.0,0
5036098,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12539,-2747,1,1,0,0,,4.0,-22.0,0
5033531,M,Y,N,2,225000.0,Working,Higher education,Married,House / apartment,-10873,-264,1,0,0,0,Managers,4.0,-25.0,0
5149842,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19121,365243,1,0,0,0,,2.0,-29.0,0
5061268,F,N,Y,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,-14395,-989,1,0,1,0,,2.0,-8.0,0
5009156,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19575,-2901,1,0,0,0,Sales staff,2.0,-17.0,0
5092249,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-20009,-5099,1,1,1,0,Laborers,2.0,-54.0,0
5118053,F,Y,Y,1,180000.0,Working,Higher education,Married,House / apartment,-15001,-249,1,0,0,0,Managers,3.0,-5.0,0
5062220,F,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15726,-106,1,0,1,0,Medicine staff,4.0,-6.0,0
5067674,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23077,-9527,1,1,0,0,Laborers,2.0,-15.0,0
5022219,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23594,365243,1,0,0,0,,1.0,-45.0,0
5062313,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19798,-4581,1,0,1,0,,2.0,-1.0,0
5067595,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14926,-789,1,0,0,0,Cooking staff,2.0,-35.0,0
5126187,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21225,365243,1,0,1,1,,2.0,-19.0,0
5046311,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11859,-1022,1,0,1,0,Managers,1.0,-15.0,0
5053582,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,-2.0,0
5090478,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20859,-4022,1,0,1,0,Medicine staff,2.0,-39.0,0
5045212,F,N,Y,1,76500.0,Working,Secondary / secondary special,Married,House / apartment,-15905,-8803,1,1,0,0,Medicine staff,3.0,-47.0,0
5065665,F,N,N,0,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20096,-1881,1,0,0,0,Laborers,2.0,-11.0,0
5062483,F,N,Y,1,67500.0,Working,Incomplete higher,Married,House / apartment,-13094,-3454,1,0,0,0,,3.0,-27.0,0
5042072,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-16053,-7369,1,1,1,0,,4.0,-51.0,0
5056028,F,Y,Y,0,360000.0,Working,Secondary / secondary special,Separated,House / apartment,-10597,-574,1,1,0,0,Medicine staff,1.0,-3.0,0
5053030,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20755,365243,1,0,0,0,,2.0,-15.0,0
5038674,F,N,Y,0,67500.0,Working,Higher education,Married,House / apartment,-10728,-1081,1,1,1,0,,2.0,-22.0,0
5042044,F,N,N,0,81000.0,Pensioner,Higher education,Single / not married,House / apartment,-23291,365243,1,0,1,0,,1.0,-43.0,0
5052866,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,-13870,-3458,1,1,1,0,Sales staff,2.0,-18.0,0
5148445,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-11226,-2236,1,0,0,0,Drivers,2.0,-35.0,0
5038690,F,Y,N,0,240750.0,State servant,Secondary / secondary special,Civil marriage,With parents,-17693,-7778,1,0,0,0,Laborers,2.0,-27.0,0
5046169,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19991,-1692,1,1,1,0,Security staff,2.0,-23.0,0
5113022,F,N,Y,0,283500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21705,365243,1,0,0,0,,2.0,-15.0,0
5085850,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19474,365243,1,0,1,0,,2.0,-26.0,0
5089060,F,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0,-7.0,0
5048109,M,N,N,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-10565,-2348,1,0,0,0,Laborers,3.0,-47.0,0
5009637,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21426,365243,1,0,1,0,,2.0,-47.0,0
5136920,F,Y,N,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-14732,-4491,1,0,0,0,Core staff,2.0,-35.0,0
5091488,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24373,365243,1,0,0,0,,1.0,-17.0,0
5105732,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15185,-3229,1,1,1,0,Managers,4.0,-51.0,0
5029491,F,Y,N,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-20952,-3852,1,0,0,1,Managers,2.0,-32.0,0
5116506,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9017,-581,1,0,0,0,Sales staff,2.0,-7.0,0
5066654,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,With parents,-11176,-3079,1,1,0,0,,2.0,-47.0,0
5143254,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20578,365243,1,0,1,0,,2.0,-41.0,0
5090536,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-21453,-3388,1,1,1,0,Laborers,2.0,-51.0,0
5143583,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,-9124,-960,1,1,0,0,Drivers,2.0,-3.0,0
